cellI,inCellI,cellCenter,surfNorm,surfNormIn,bodyOut,bodyIn,yOrtho,sigma,order,intPoints,intCells
6158,5381,(0.9352574002 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9352574002 0.01 0.00065) (0.9352574002 0.01155827869 0.00065) (0.9352574002 0.01285483606 0.00065)),2(6935 7712)
6159,5382,(0.9365572715 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9365572715 0.01 0.00065) (0.9365572715 0.01155827869 0.00065) (0.9365572715 0.01285483606 0.00065)),2(6936 7713)
6160,5383,(0.9378571429 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9378571429 0.01 0.00065) (0.9378571429 0.01155827869 0.00065) (0.9378571429 0.01285483607 0.00065)),2(6937 7714)
6161,5384,(0.9391570142 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9391570142 0.01 0.00065) (0.9391570142 0.01155827869 0.00065) (0.9391570142 0.01285483606 0.00065)),2(6938 7715)
6162,5385,(0.9404568854 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9404568854 0.01 0.00065) (0.9404568854 0.01155827869 0.00065) (0.9404568854 0.01285483607 0.00065)),2(6939 7716)
6163,5386,(0.9417567567 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9417567567 0.01 0.00065) (0.9417567567 0.01155827869 0.00065) (0.9417567567 0.01285483606 0.00065)),2(6940 7717)
6164,5387,(0.943056628 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.943056628 0.01 0.00065) (0.943056628 0.01155827869 0.00065) (0.943056628 0.01285483606 0.00065)),2(6941 7718)
6165,5388,(0.9443564994 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9443564994 0.01 0.00065) (0.9443564994 0.01155827869 0.00065) (0.9443564994 0.01285483607 0.00065)),2(6942 7719)
6166,5389,(0.9456563706 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9456563706 0.01 0.00065) (0.9456563706 0.01155827869 0.00065) (0.9456563706 0.01285483606 0.00065)),2(6943 7720)
6167,5390,(0.9469562419 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9469562419 0.01 0.00065) (0.9469562419 0.01155827869 0.00065) (0.9469562419 0.01285483606 0.00065)),2(6944 7721)
6168,5391,(0.9482561132 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9482561132 0.01 0.00065) (0.9482561132 0.01155827869 0.00065) (0.9482561132 0.01285483606 0.00065)),2(6945 7722)
6169,5392,(0.9495559846 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9495559846 0.01 0.00065) (0.9495559846 0.01155827869 0.00065) (0.9495559846 0.01285483607 0.00065)),2(6946 7723)
6170,5393,(0.9508558558 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9508558558 0.01 0.00065) (0.9508558558 0.01155827869 0.00065) (0.9508558558 0.01285483606 0.00065)),2(6947 7724)
6171,5394,(0.9521557271 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9521557271 0.01 0.00065) (0.9521557271 0.01155827869 0.00065) (0.9521557271 0.01285483606 0.00065)),2(6948 7725)
6172,5395,(0.9534555984 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9534555984 0.01 0.00065) (0.9534555984 0.01155827869 0.00065) (0.9534555984 0.01285483606 0.00065)),2(6949 7726)
6173,5396,(0.9547554697 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9547554697 0.01 0.00065) (0.9547554697 0.01155827869 0.00065) (0.9547554697 0.01285483607 0.00065)),2(6950 7727)
6174,5397,(0.9560553411 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9560553411 0.01 0.00065) (0.9560553411 0.01155827869 0.00065) (0.9560553411 0.01285483607 0.00065)),2(6951 7728)
6175,5398,(0.9573552123 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9573552123 0.01 0.00065) (0.9573552123 0.01155827869 0.00065) (0.9573552123 0.01285483606 0.00065)),2(6952 7729)
6176,5399,(0.9586550836 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9586550836 0.01 0.00065) (0.9586550836 0.01155827869 0.00065) (0.9586550836 0.01285483606 0.00065)),2(6953 7730)
6177,5400,(0.9599549549 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9599549549 0.01 0.00065) (0.9599549549 0.01155827869 0.00065) (0.9599549549 0.01285483606 0.00065)),2(6954 7731)
6178,5401,(0.9612548262 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9612548262 0.01 0.00065) (0.9612548262 0.01155827869 0.00065) (0.9612548262 0.01285483607 0.00065)),2(6955 7732)
6179,5402,(0.9625546976 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9625546976 0.01 0.00065) (0.9625546976 0.01155827869 0.00065) (0.9625546976 0.01285483607 0.00065)),2(6956 7733)
6180,5403,(0.9638545688 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9638545688 0.01 0.00065) (0.9638545688 0.01155827869 0.00065) (0.9638545688 0.01285483606 0.00065)),2(6957 7734)
6181,5404,(0.9651544401 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9651544401 0.01 0.00065) (0.9651544401 0.01155827869 0.00065) (0.9651544401 0.01285483606 0.00065)),2(6958 7735)
6182,5405,(0.9664543114 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9664543114 0.01 0.00065) (0.9664543114 0.01155827869 0.00065) (0.9664543114 0.01285483607 0.00065)),2(6959 7736)
6183,5406,(0.9677541827 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9677541827 0.01 0.00065) (0.9677541827 0.01155827869 0.00065) (0.9677541827 0.01285483606 0.00065)),2(6960 7737)
6184,5407,(0.9690540541 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9690540541 0.01 0.00065) (0.9690540541 0.01155827869 0.00065) (0.9690540541 0.01285483607 0.00065)),2(6961 7738)
6185,5408,(0.9703539253 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9703539253 0.01 0.00065) (0.9703539253 0.01155827869 0.00065) (0.9703539253 0.01285483606 0.00065)),2(6962 7739)
6186,5409,(0.9716537967 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9716537967 0.01 0.00065) (0.9716537967 0.01155827869 0.00065) (0.9716537967 0.01285483606 0.00065)),2(6963 7740)
6187,5410,(0.972953668 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.972953668 0.01 0.00065) (0.972953668 0.01155827869 0.00065) (0.972953668 0.01285483606 0.00065)),2(6964 7741)
6188,5411,(0.9742535392 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9742535392 0.01 0.00065) (0.9742535392 0.01155827869 0.00065) (0.9742535392 0.01285483606 0.00065)),2(6965 7742)
6189,5412,(0.9755534106 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9755534106 0.01 0.00065) (0.9755534106 0.01155827869 0.00065) (0.9755534106 0.01285483607 0.00065)),2(6966 7743)
6190,5413,(0.9768532818 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9768532818 0.01 0.00065) (0.9768532818 0.01155827869 0.00065) (0.9768532818 0.01285483606 0.00065)),2(6967 7744)
6191,5414,(0.9781531531 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9781531531 0.01 0.00065) (0.9781531531 0.01155827869 0.00065) (0.9781531531 0.01285483606 0.00065)),2(6968 7745)
6192,5415,(0.9794530245 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9794530245 0.01 0.00065) (0.9794530245 0.01155827869 0.00065) (0.9794530245 0.01285483606 0.00065)),2(6969 7746)
6193,5416,(0.9807528957 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9807528957 0.01 0.00065) (0.9807528957 0.01155827869 0.00065) (0.9807528957 0.01285483607 0.00065)),2(6970 7747)
6194,5417,(0.9820527671 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9820527671 0.01 0.00065) (0.9820527671 0.01155827869 0.00065) (0.9820527671 0.01285483607 0.00065)),2(6971 7748)
6195,5418,(0.9833526383 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9833526383 0.01 0.00065) (0.9833526383 0.01155827869 0.00065) (0.9833526383 0.01285483606 0.00065)),2(6972 7749)
6196,5419,(0.9846525096 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9846525096 0.01 0.00065) (0.9846525096 0.01155827869 0.00065) (0.9846525096 0.01285483606 0.00065)),2(6973 7750)
6197,5420,(0.9859523809 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9859523809 0.01 0.00065) (0.9859523809 0.01155827869 0.00065) (0.9859523809 0.01285483606 0.00065)),2(6974 7751)
6198,5421,(0.9872522522 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9872522522 0.01 0.00065) (0.9872522522 0.01155827869 0.00065) (0.9872522522 0.01285483607 0.00065)),2(6975 7752)
6199,5422,(0.9885521236 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9885521236 0.01 0.00065) (0.9885521236 0.01155827869 0.00065) (0.9885521236 0.01285483607 0.00065)),2(6976 7753)
6200,5423,(0.9898519948 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9898519948 0.01 0.00065) (0.9898519948 0.01155827869 0.00065) (0.9898519948 0.01285483606 0.00065)),2(6977 7754)
6201,5424,(0.9911518661 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9911518661 0.01 0.00065) (0.9911518661 0.01155827869 0.00065) (0.9911518661 0.01285483606 0.00065)),2(6978 7755)
6202,5425,(0.9924517375 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9924517375 0.01 0.00065) (0.9924517375 0.01155827869 0.00065) (0.9924517375 0.01285483606 0.00065)),2(6979 7756)
6203,5426,(0.9937516087 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9937516087 0.01 0.00065) (0.9937516087 0.01155827869 0.00065) (0.9937516087 0.01285483606 0.00065)),2(6980 7757)
6204,5427,(0.9950514801 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9950514801 0.01 0.00065) (0.9950514801 0.01155827869 0.00065) (0.9950514801 0.01285483607 0.00065)),2(6981 7758)
6205,5428,(0.9963513513 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9963513513 0.01 0.00065) (0.9963513513 0.01155827869 0.00065) (0.9963513513 0.01285483606 0.00065)),2(6982 7759)
6206,5429,(0.9976512226 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9976512226 0.01 0.00065) (0.9976512226 0.01155827869 0.00065) (0.9976512226 0.01285483606 0.00065)),2(6983 7760)
6207,5430,(0.9989510939 0.010228125 0.00065),(0 1 0),(0 0 0),0.4150482977,1,0.0004464759897,0.0002281250001,2,3((0.9989510939 0.01 0.00065) (0.9989510939 0.01155827869 0.00065) (0.9989510939 0.01285483607 0.00065)),2(6984 7761)
6208,5430,(1.000250965 0.010228125 0.00065),(0.7071067812 0.7071067812 0),(0 0 0),0.3751614401,1,0.0005019898803,0.0003391527643,2,3((1.000011148 0.009988307781 0.00065) (1.001566065 0.01154322461 0.00065) (1.002864262 0.01284142191 0.00065)),2(6986 7764)
